cell_id,cycle,height_mean,height_std,height_median,roughness_mean,roughness_std,roughness_median,length_mean,length_std,length_median,wideth_mean,wideth_std,wideth_median,adhesion_mean,adhesion_std,adhesion_median,elastic_modulus_mean,elastic_modulus_std,elastic_modulus_median
27,P4,1.0241500000000001,0.015218669282721304,1.02,127.915,17.56663329335356,123.94999999999999,75.59450000000001,0.3782156861675079,75.55,19.6435,0.23802421371740556,19.655,495.89,12.675085383289705,492.75,1.0603,0.04018653872550909,1.059
28,P4,1.6095,0.02799718030915186,1.609,94.6575,15.695121560200597,88.52,98.5155,0.3365064322525928,98.43,26.444,0.33742679517972946,26.345,481.035,9.01783466832605,482.15,2.5721499999999997,0.16002969296845793,2.553
29,P4,1.6179,0.04337704947380164,1.6265,175.755,13.076232959880027,176.95,90.833,0.3306468938627028,90.75,17.7625,0.22407411837674643,17.835,489.28000000000003,14.899650296143479,486.35,1.4301,0.07753498361520769,1.44
30,P4,1.10755,0.04085336422402757,1.122,109.51500000000001,8.858375459951658,107.4,87.7675,0.3751052483882624,87.75,26.1325,0.4558494095757128,26.189999999999998,493.52,11.286909044972132,488.6,1.10235,0.09126783891959211,1.093
31,P4,2.9237,0.027775604593353594,2.9240000000000004,137.898,35.87101272175362,127.64999999999999,80.3775,0.3557922960025065,80.485,22.4495,0.42115724029468016,22.525,376.18,6.67986763184328,373.7,1.2067,0.07876086391229176,1.2265000000000001
32,P4,1.83845,0.04783246530173943,1.851,91.8505,24.057007836649834,87.225,89.2165,0.39491871248864013,89.3,24.8525,0.4206996052942497,24.84,316.875,10.296492760056447,315.29999999999995,1.63445,0.05131068935519442,1.6404999999999998
33,P4,1.97585,0.07086404700477329,1.976,101.62,16.86592953108035,103.75,101.32000000000001,0.4348018302387213,101.4,18.442500000000003,0.23440574359767524,18.445,379.21,9.077844631733601,378.5,6.01325,0.4830752229752958,6.077999999999999
34,P4,1.45695,0.03186397900286057,1.4665,163.865,12.373497782293455,166.95,83.00750000000001,0.33897484769289554,83.03,27.176,0.1592217916849589,27.175,577.01,27.635596800617787,567.8,3.6069000000000004,0.25512182848282716,3.6405000000000003
35,P4,2.38675,0.06800841666177879,2.4154999999999998,138.79500000000002,26.033853971926234,139.35000000000002,106.475,0.4127889737409418,106.5,37.090999999999994,0.3473948155841362,37.010000000000005,517.765,12.34824833092148,518.3,2.8066500000000003,0.0839356112868981,2.8175
36,P4,1.5843500000000001,0.03253868143415897,1.5905,134.745,15.714273598764981,131.7,73.813,0.37148492921190956,73.835,25.5335,0.2555134150356047,25.575,516.645,7.6823430499322205,515.7,2.1115,0.05253419938728631,2.109
37,P4,2.6125499999999997,0.12737655530789516,2.6144999999999996,107.644,18.50076055335649,103.25,81.566,0.30018240069032354,81.53,27.651999999999997,0.27976682019891214,27.725,443.04499999999996,1.8437590320920678,443.0,1.93825,0.09468611580541146,1.9215
38,P4,1.7919,0.09350198421761735,1.814,107.85499999999999,10.956635816757462,104.1,64.614,0.34028471051536646,64.705,16.3245,0.17464173854524354,16.25,517.355,3.3711586326240788,516.5,2.0235,0.21821850469076562,2.034
39,P4,2.5667,0.0863457553889258,2.583,141.79000000000002,26.614299678338735,132.0,102.965,0.34224491076912794,103.0,25.830000000000002,0.8264763504751587,25.64,408.445,4.950861169108806,409.20000000000005,1.5237500000000002,0.10773108577427999,1.552
40,P4,2.3526499999999997,0.0554334831363823,2.3495,115.56800000000001,37.30586698602443,114.55,111.58,0.289464114674359,111.6,27.6975,0.3756100301334381,27.75,495.46000000000004,5.771928438116414,494.85,2.4069,0.15100083652609,2.4135
41,P4,1.9994,0.022986036951524236,2.001,93.053,25.79239037104998,81.87,83.3795,2.0987301298391716,83.0,26.118000000000002,0.25184790731918405,26.134999999999998,498.34499999999997,7.9318462044171625,495.35,3.5959000000000003,0.13447398496206964,3.6305
42,P4,1.9420000000000002,0.2226954493425825,1.9929999999999999,147.60999999999999,20.956443551227615,149.7,107.88499999999999,0.3313052337267498,107.85,36.481,0.2366854452643832,36.474999999999994,400.185,5.194356755678532,399.1,3.4749000000000003,0.09885284118590802,3.5015
43,P4,2.27095,0.05015604597023603,2.2735000000000003,73.301,4.957131916956143,73.255,83.2095,0.34755499375525,83.27,19.07,0.2280120033774767,19.045,493.355,1.3873393695544767,493.3,2.4169,0.20280659700678802,2.436
44,P4,1.94005,0.06698898181201535,1.9369999999999998,112.52000000000001,17.3317961531613,108.9,77.491,0.2791698219250879,77.445,19.351,0.24797920116519054,19.235,493.48,5.278416828039094,493.35,1.8857,0.15281950137335218,1.8465
45,P4,1.5536999999999999,0.08407146083134154,1.579,149.70499999999998,14.016249028970101,151.4,111.27000000000001,0.33261325732353264,111.3,30.1495,0.31396404420352275,30.16,396.185,3.4741564671003022,395.25,3.7351,0.10144166070365661,3.7300000000000004
46,P4,2.1628,0.046769985877134615,2.1790000000000003,126.4615,17.390840382526843,128.65,92.76599999999999,0.26464275821129823,92.78,19.5145,0.2480126270130111,19.455,464.90500000000003,3.712067802239204,465.1,2.54995,0.3798324388186815,2.6185
47,P4,2.2183,0.26227147446069976,2.2984999999999998,97.30499999999999,15.580415338021742,95.115,83.361,0.38388457695126493,83.36,19.6345,0.2997801826250967,19.67,471.875,6.142250144865899,468.7,2.214,0.2378092999819282,2.1775
48,P4,2.38205,0.054390861267989504,2.3964999999999996,98.85,15.253829545051097,93.28999999999999,97.72200000000001,0.294325276558184,97.775,18.5275,0.20753883593451236,18.52,399.71999999999997,3.5791207388348725,398.5,3.06325,0.42125437683186157,3.0475000000000003
49,P4,2.07505,0.07218650916385377,2.0815,145.035,15.56680932726995,139.75,98.5845,0.2405142516840897,98.65,24.441499999999998,0.31108088303441933,24.395,463.34,3.4641623883172157,462.54999999999995,3.6759500000000003,0.2332059119499785,3.7845
50,P4,1.6634,0.014210448342866003,1.6655,106.30499999999999,17.890793721911837,106.55000000000001,88.556,0.2064078741868055,88.505,31.4295,0.6469806390985908,31.305,497.14,2.959800846785412,496.55,1.8981999999999999,0.2074673341440578,1.8675000000000002
51,P4,2.41465,0.04958594346660843,2.4295,122.05999999999999,16.370139696539262,126.0,86.4395,0.1453661438900886,86.445,22.225,0.13351522680755776,22.21,438.79499999999996,3.2376851704818166,438.35,4.69955,0.17258848988882564,4.689
52,P4,2.0902000000000003,0.07186068392895276,2.1,152.915,12.173754124085315,150.05,100.207,0.3473523919746705,100.25,34.0515,0.6879050959635596,33.97,472.93999999999994,2.516764840655144,471.95,1.46145,0.1104857575960764,1.437
53,P4,1.48355,0.04553480450218972,1.487,76.01849999999999,5.201487919715605,74.19,106.345,0.3034451307376948,106.4,29.8145,0.23780741876790343,29.83,458.8,1.530393826163017,458.35,3.08115,0.15964706963206463,3.076
54,P4,2.08845,0.021934051873261945,2.0975,116.915,22.147383711471612,106.35,92.39099999999999,0.3695074958288198,92.455,30.7195,0.3653185344038087,30.675,487.16,3.932375738325188,487.1,3.66995,0.21102418793763159,3.765
55,P4,1.88495,0.01363229524637029,1.887,119.9,23.91729169670477,115.15,97.275,0.3261820608833477,97.28,19.806,0.26350671618325855,19.84,512.01,4.261442799902635,512.5,3.4603499999999996,0.12331016733595428,3.4935
56,P4,2.37575,0.05125670687822234,2.396,107.37,17.892400621492907,102.9,100.1385,0.3525736205315675,100.2,30.717000000000002,0.4293091144961554,30.705,471.18,6.358467210197589,470.3,1.6698499999999998,0.12247417558085671,1.689
57,P4,1.8657,0.06433555127528426,1.892,155.95999999999998,28.74963432261723,151.6,105.415,0.3360372786337565,105.4,32.385000000000005,0.22827730135909177,32.41,481.45500000000004,7.538635573881357,479.95,2.02915,0.1001862870120616,2.032
58,P4,1.4285,0.02177758383969024,1.441,122.705,31.76006222650672,125.45,95.3145,0.21092465604171418,95.32,29.391000000000002,0.23016927409374635,29.44,509.57,1.6332402408128792,509.4,1.7757999999999998,0.03772978719931067,1.7774999999999999
59,P4,2.1606,0.03312718711746871,2.1715,81.2115,10.845640538216749,81.39,76.856,0.18164163677561665,76.85499999999999,37.471,0.37954127436600316,37.45,529.7149999999999,6.6064780807612555,529.75,1.95325,0.10957711776115533,1.9765000000000001
60,P4,1.8928999999999998,0.012426203214006651,1.894,121.33,29.734440424672886,122.6,115.74000000000001,0.3118704184348692,115.7,52.0835,0.45531105619645923,52.019999999999996,594.96,6.596123263346681,593.1,1.3537,0.10182963067894593,1.3094999999999999
61,P4,1.7776,0.012377398757412629,1.7805,121.63,25.03839367640698,118.0,100.1515,0.2691169771092513,100.1,28.81005,0.21952112354898962,28.775,508.675,2.948126077429696,508.25,3.5521000000000003,0.20797973079377866,3.5949999999999998
62,P4,2.28665,0.027298110595886736,2.293,124.67550000000001,24.773414543778472,122.1,93.111,0.41161939497038535,93.06,29.977999999999998,0.22995651762887742,30.020000000000003,534.97,10.94950611719664,532.35,2.29725,0.32125393710468814,2.3594999999999997
63,P4,1.3241,0.030452551530813318,1.329,116.30499999999999,29.599226074519695,114.1,93.77799999999999,0.33785079235475435,93.72999999999999,24.595,0.8114022949255976,24.41,448.70500000000004,6.26783560393016,446.75,2.4657,0.22978802588930783,2.476
64,P4,1.576,0.019783033666569753,1.5755,129.9635,18.665772581188055,128.7,97.40799999999999,0.21507893287912447,97.39,25.647,0.21265489710598645,25.625,438.77,3.7305425032320487,440.15,2.8965,0.11867713831187002,2.87
65,P4,2.2317,0.08139901719308414,2.2545,103.5885,8.487684127140053,103.69999999999999,95.59,0.36330355583755475,95.5,26.6385,0.25188290930509755,26.655,491.91999999999996,5.121636251700891,493.3,1.2875999999999999,0.07618080985047142,1.2639999999999998
66,P4,2.37275,0.030714089000943638,2.386,121.564,17.795938152759522,125.00999999999999,90.5495,0.2323671097298611,90.53,30.624000000000002,0.3318591965213407,30.605,438.7,6.599601263872335,436.8,3.5058999999999996,0.36102527976802246,3.52
67,P4,1.3107,0.021635983672430685,1.314,97.837,12.597429604152545,97.5,99.94449999999999,0.472289775009945,99.925,29.5245,0.42188143757271584,29.455,437.31000000000006,2.3413671220037138,437.4,3.3785499999999997,0.24997420393228367,3.298
68,P4,1.8875,0.03433810220670175,1.893,87.89,11.859524264888273,87.1,99.643,0.35092509322166215,99.69999999999999,36.751999999999995,0.2660747817319114,36.76,334.945,12.784508512052243,338.04999999999995,3.4363,0.035878596463776745,3.438
69,P4,1.1075,0.019688361509972545,1.1125,112.80999999999999,15.386798853152278,109.4,86.4365,0.23430243613532456,86.46000000000001,28.72,0.3944349722938124,28.715,499.11499999999995,3.2669436867861052,499.85,2.1602,0.15524025522429824,2.1574999999999998
70,P4,2.4638999999999998,0.05623063409322633,2.4715,101.74,11.246959823132556,103.45,100.481,0.47106709769025545,100.5,27.692,0.1939506176975551,27.75,463.08000000000004,1.7243152721862403,462.65,2.63445,0.17667140923789917,2.6715
71,P4,1.9284500000000002,0.03359898964646347,1.931,99.95,10.075060402065247,100.85,117.67,0.34197568396167133,117.7,31.460500000000003,0.2678663256571324,31.46,479.895,5.133530128376315,479.65,4.2335,0.09341052572269096,4.216
72,P4,2.218,0.04313381870168096,2.225,132.775,11.562592816128173,135.95,115.48499999999999,0.27772572611727675,115.5,28.5585,0.21536444020604523,28.56,517.95,3.594513362861425,519.5,3.93715,0.14822219274134568,3.9615
73,P4,2.33595,0.03134439427763089,2.3375000000000004,142.645,13.057140615488205,141.45,102.60499999999999,0.2625281939746266,102.55,32.8505,0.41817240211991163,32.83,515.645,2.987249218718955,515.55,2.07355,0.09354620305102258,2.0534999999999997
74,P4,1.5555999999999999,0.042788832778264875,1.557,121.1115,5.213498951355937,120.875,116.36500000000001,0.28520537383288924,116.35,29.3185,0.21916768394133798,29.265,525.3399999999999,11.454642818755351,527.4,1.2267,0.05862557372629152,1.214
75,P4,2.0679,0.22338470474898112,2.1205,123.5385,13.673141661474032,123.05,128.365,0.24978938496682238,128.4,24.442,0.26331090288658215,24.475,531.6400000000001,3.2350709745732535,531.95,1.3732,0.21279409370513433,1.297
76,P4,1.96085,0.018241869133224405,1.9655,105.04,10.772010514584354,103.35,124.71,0.3492849839314635,124.65,24.434,0.2546493977795233,24.325,507.925,5.183463077295356,505.75,2.1784,0.06001175323481046,2.162
77,P4,1.5660500000000002,0.02795951019825481,1.5725,92.44500000000001,13.69180219578201,94.91,97.1125,0.4157412530332853,97.13,22.453,0.22083811646590895,22.47,474.87,3.991715104273377,474.55,0.8660500000000001,0.023286488063162098,0.8714999999999999
78,P4,2.5829999999999997,0.027811394862727185,2.59,104.127,16.90568079545733,100.35,96.5845,0.2636479909991611,96.655,33.796499999999995,0.42502352876047134,33.71,462.995,5.7648184341700865,461.45000000000005,3.55,0.1850780774074609,3.6085000000000003
79,P4,1.7138000000000002,0.02694165235428119,1.7189999999999999,99.176,9.54048349210656,96.88,105.55999999999999,0.41345781939764703,105.45,30.472500000000004,0.2001282483545825,30.46,526.845,5.438892592392246,527.3499999999999,2.87605,0.1557624625410183,2.8289999999999997
80,P4,1.9897500000000001,0.03792079696031266,2.0035,131.215,18.21082023644763,123.95,110.1,0.549641031181165,110.2,24.148500000000002,0.20734601134589578,24.17,472.26000000000005,3.267769237488158,471.75,1.542,0.20064134012815274,1.4505
81,P4,2.0353000000000003,0.04768879378461549,2.0605,99.1275,17.297244646718188,97.05,121.755,0.27042850986419303,121.75,26.4615,0.29996973531551935,26.445,512.74,5.689362187913758,512.7,2.0797999999999996,0.14974068813856348,2.0675
82,P4,1.9677,0.013405026551339074,1.972,108.16400000000002,12.617830908761825,106.5,111.755,0.49786385794977506,111.65,29.555,0.4726131165072939,29.490000000000002,498.58000000000004,2.977034907774064,497.45,2.29965,0.29979647043321,2.2910000000000004
83,P4,3.08605,0.0792035851129029,3.081,74.2545,8.80819563038639,71.405,98.765,0.3266013182040637,98.715,36.5745,0.2207993850105846,36.54,487.075,5.467595930860089,488.25,5.48095,0.3704568268048462,5.3225
84,P4,2.5111,0.033659127173847836,2.516,69.2125,17.80785896141009,63.92,103.255,0.3136793535477012,103.25,32.2995,0.32854503816868486,32.394999999999996,495.61499999999995,14.910938231626124,497.85,2.9863,0.1477622913223875,2.9495
85,P4,1.34815,0.033354988579789586,1.357,130.22,13.680897169718843,125.95,116.62,0.3901416746718909,116.65,32.548500000000004,0.2405755161012176,32.565,501.34,6.154194119716881,500.4,2.949,0.2358857885993938,2.878
86,P4,2.77865,0.06997388610647622,2.803,100.181,9.555061430852675,98.775,107.55499999999999,0.3068944615438927,107.55,30.5075,0.3076203230573293,30.59,503.375,9.39377593493637,501.0,2.53575,0.5151238864788281,2.4974999999999996
87,P4,1.71445,0.02042051342207274,1.7215,147.26500000000001,15.296517491521433,142.89999999999998,112.55999999999999,0.25214866124653723,112.6,41.146,0.2224126085028748,41.13,511.78999999999996,6.008581582335302,510.85,2.7052,0.2771740095660981,2.6605
88,P4,3.4091,0.027098067517036934,3.411,114.44500000000001,12.071431040619052,108.25,114.9,0.2533979603623364,114.9,35.358,0.2397059602271526,35.305,498.41,4.565073355034081,499.4,3.0639,0.837303309189058,3.085
89,P4,1.93065,0.05419970382517642,1.9420000000000002,136.04500000000002,21.532948437709422,126.6,97.5215,0.49291052887281855,97.59,24.689500000000002,0.2486696180625382,24.73,487.89,9.409172456480418,488.04999999999995,2.77975,0.19302246255975386,2.7915
90,P4,1.16865,0.04931133637143546,1.1789999999999998,156.445,12.129454146610916,156.0,82.3,2.280877024304469,81.8,30.996,0.2933903453367934,30.945,519.01,6.771060711431764,519.1500000000001,3.51935,0.06864038630120727,3.504
91,P4,1.3217500000000002,0.0400445475623547,1.336,102.35749999999999,13.344259508946353,103.25,86.966,0.44399383589841585,86.88499999999999,28.2305,0.17470200191664748,28.28,497.56499999999994,7.622699825624703,496.5,3.0782,0.1919384769851226,3.072
92,P4,2.23225,0.0966327148482715,2.255,93.89750000000001,15.369911781070657,88.92500000000001,83.90650000000001,0.22481044647014137,83.91,18.174,0.23168490398996988,18.16,476.43,3.15813069293915,475.95000000000005,2.4709,0.12457502495325964,2.4515000000000002
93,P4,2.4203,0.04608813067888163,2.426,116.61500000000001,7.976760653693688,116.35,122.17,0.29929742292312356,122.25,47.561,0.17216577078960668,47.575,467.34499999999997,4.078115534875094,466.15,2.2746500000000003,0.07148446647607035,2.2649999999999997
94,P4,1.6398499999999998,0.06087197523015856,1.647,105.082,10.404295469205318,104.1,115.68499999999999,0.3513507768897808,115.7,29.458,0.2212310057264501,29.47,530.76,6.0709316028362545,529.75,2.6436,0.17757471370487543,2.662
95,P4,1.4484,0.05491275376736971,1.4625,154.3,10.408296286085799,155.1,88.45349999999999,0.2693320197119259,88.37,34.684,0.23040924689046546,34.705,485.535,4.0359274679205885,484.20000000000005,2.7878499999999997,0.41683219834718555,2.9475
96,P4,2.3981000000000003,0.13326740036483045,2.438,119.455,14.860419877896062,116.45,114.8,0.3292735225182547,114.8,33.4,0.19493588689617858,33.394999999999996,534.235,3.4150248515702053,534.55,3.6783,0.169878625401847,3.7285
97,P4,2.242,0.025872155322907254,2.2504999999999997,133.16,16.560587327494737,131.6,102.07000000000001,0.4001315573132083,102.15,38.543,0.2602043731175063,38.55,500.43500000000006,1.2201272582463625,500.5,2.67945,0.23482008230266754,2.673
98,P4,1.64275,0.06771369681860609,1.6444999999999999,136.155,7.183422069708759,137.14999999999998,94.774,0.3152008549280424,94.78,26.351999999999997,0.24936973183988193,26.355,517.5699999999999,2.9935193159118025,516.7,2.69515,0.3914365277578958,2.6340000000000003
99,P4,1.8835000000000002,0.026260837361884865,1.89,87.64,6.29807740087151,85.985,115.43499999999999,0.2870448342020899,115.45,33.3735,0.22124706361417526,33.41,477.495,1.2032740423746566,477.25,3.2937,0.18826439974282538,3.239
100,P6,2.733,0.11600136115353855,2.7045000000000003,143.38500000000002,18.220384044713274,142.0,110.05499999999999,1.511874054904953,110.19999999999999,46.195499999999996,0.8861595139761953,46.195,507.83500000000004,6.084603087863813,506.8,3.9324500000000002,0.1305008469422003,3.9225
101,P6,3.0722,0.05902506158181317,3.082,149.95499999999998,20.242957839833174,150.1,95.1545,0.9435290696439385,94.69,23.528,0.8091620096709523,23.465,430.34,7.7642500569835,430.35,3.9503500000000003,0.14065832996830888,3.9314999999999998
102,P6,2.5942,0.1849974679769827,2.6020000000000003,142.9,13.011250192773444,143.8,98.3365,0.8062667378923534,98.37,36.584,0.624031038364362,36.625,407.07,2.780212032807635,406.85,4.2438,1.1993130753191923,4.479
103,P6,3.67295,0.07205734193207365,3.683,216.82,38.24913621315691,218.8,101.3425,0.9602405126348632,101.4,42.425,0.6201061029754249,42.36,533.46,5.364444347543809,534.3,5.1292,0.36338403637850847,5.0440000000000005
104,P6,3.40475,0.06299864242480481,3.418,126.77000000000001,13.210406583646973,121.25,101.31,0.7137005121566298,101.30000000000001,35.873000000000005,2.2997645188378013,36.44,406.305,2.7211597759624055,405.7,3.346,0.6164657330298255,3.434
105,P6,2.65105,0.10848306925870739,2.644,129.44,21.407952285368893,130.1,107.34,0.7415488769070477,107.2,29.2135,0.8376802241277611,29.229999999999997,495.675,3.1848118179555773,496.75,4.84925,0.21738563236307668,4.7625
106,P6,3.1474,0.0866768954827428,3.1790000000000003,145.09,6.089585587835911,144.1,77.9985,0.5789670929654319,78.14,26.604000000000003,0.9114615215483091,26.805,516.9,4.385022354861138,516.85,4.50075,0.08756163242930198,4.506
107,P6,2.95165,0.05819502149080965,2.9690000000000003,162.91500000000002,17.07242390215099,168.7,89.5285,0.7671154102425358,89.50999999999999,40.608,0.7641823976264459,40.84,482.93999999999994,4.456621330583358,484.20000000000005,3.13065,0.34990830001737955,3.178
108,P6,3.0389500000000003,0.06912877000283799,3.059,118.5205,13.208055147881298,118.05000000000001,98.8275,1.0497361823961149,98.655,37.9085,0.8628915587171198,37.97,513.22,3.387531316615743,512.45,3.00195,0.5945765830890877,3.097
109,P6,2.3901499999999998,0.05294314229236376,2.4,133.78,19.20325082128709,132.35,112.84,1.9940437623873257,113.0,38.979,0.5622876207254178,39.0,607.55,11.854934571064083,609.15,2.90705,0.27385791071860216,2.8385
110,P6,3.3018500000000004,0.06480763031748976,3.319,162.98,8.697767408636365,163.85,108.16,1.2062992558800807,108.0,39.7975,1.0974509939904074,39.845,462.33500000000004,28.94141587123163,449.65,6.1444,0.5602388024668353,6.1715
111,P6,2.9848500000000002,0.12431423469324997,2.988,144.57,10.493712403148841,144.4,126.03,1.5499066185792552,126.44999999999999,58.484,1.466131321755177,58.755,527.835,2.499742091959827,527.65,3.4314,0.74292603584532,3.1975
112,P6,2.98135,0.14602028518055463,2.971,191.245,31.20142498432774,197.2,79.3385,0.6967614935882795,79.22,27.4625,0.9253271114356777,27.325,575.37,6.848288299391236,574.7,3.7992,0.04699563249584167,3.8040000000000003
113,P6,2.8733,0.16277821527594233,2.9125,120.875,23.739105534517247,113.8,109.81500000000001,0.8021517115989083,109.80000000000001,59.475,0.8793388664816674,59.47,506.43,16.649959696489844,509.1,3.8912500000000003,0.3749127442345402,3.882
114,P6,2.4943999999999997,0.2183330145973302,2.566,152.435,15.85172329997427,152.95,100.5805,1.0505410886525894,100.5,35.939,1.1607388753901968,35.63,496.51000000000005,3.768135096471881,496.9,4.28205,0.13235258930121796,4.220000000000001
115,P6,2.8261,0.04507409105251644,2.8360000000000003,153.63,12.051472939022846,154.2,107.13,0.7434627375364968,107.1,40.4745,0.8631733069869211,40.205,507.63500000000005,3.1261671504626207,507.54999999999995,3.3810000000000002,1.0483817103165791,3.23
116,P6,2.46255,0.1833284297589841,2.439,165.22,31.364169969803715,173.60000000000002,92.269,0.7510967419643562,92.61000000000001,31.907999999999998,0.515461979811877,31.83,531.0550000000001,5.8867804622328475,531.85,3.1094,0.09732820221995482,3.0865
117,P6,2.43525,0.1252974881085643,2.465,160.755,18.980141283928713,156.5,93.762,0.5679473659823734,93.715,19.889,1.1468717176921337,19.845,541.9,2.958306770327959,541.2,5.06065,0.9119614070204598,4.8100000000000005
118,P6,2.95995,0.17651941148660935,2.9875,153.2115,8.848805018936604,151.3,69.26,0.6632852843392916,69.285,19.597,0.6321733606335656,19.64,511.575,1.612737130666866,511.29999999999995,3.8894999999999995,0.8499138346419531,4.1535
119,P6,2.11105,0.045673296355748,2.117,108.526,5.165619543013009,108.19999999999999,98.3035,0.9566183587045195,98.36500000000001,26.887,0.5330261176577208,26.905,540.085,2.6190144791706054,539.95,2.8899999999999997,0.07753097852844974,2.8819999999999997
120,P6,3.1441500000000002,0.07966923397463578,3.165,182.05,22.41206207192434,179.75,98.0015,0.7529050754454892,98.085,37.5115,0.5848641317704312,37.455,509.40500000000003,2.109745557120455,509.25,3.48645,0.33349480781881036,3.4305
121,P6,3.02215,0.1368361582715852,3.0695,95.96000000000001,15.330959389075218,93.5,84.1775,0.6252652068901423,84.46000000000001,29.7635,1.4241314065625725,29.78,467.84,11.064566488523065,466.45,5.03675,0.18008912267336757,5.013
122,P6,2.3704,0.08127756212672198,2.379,126.61500000000001,20.034792762907024,126.3,99.34049999999999,0.6902667295290539,99.305,22.779500000000002,0.6381674009058658,22.865000000000002,515.12,5.50536580361187,514.0999999999999,3.5941,0.7685198281864881,3.8685
123,P6,2.86445,0.05380615793363197,2.8655,141.14000000000001,18.66839152431894,135.8,69.837,0.8186773672082007,69.895,26.828500000000002,0.5606131511685731,26.869999999999997,480.14,7.9773627089078465,477.2,4.361549999999999,0.21628452873107004,4.423
124,P6,2.1813,0.06847596581821128,2.2060000000000004,163.09,7.268671057859778,162.35,90.8535,0.463229794060427,90.875,20.3485,0.7165213847030958,20.12,513.49,2.9296847324548145,513.95,1.42655,0.1301527341646203,1.415
125,P6,2.51295,0.17135388896420733,2.498,160.23,14.327709627079093,156.9,110.41,1.6156797494031963,110.25,29.985000000000003,0.6270440259872635,30.115000000000002,536.77,3.3557648747695095,536.75,2.95,0.3089125238128442,2.899
126,P6,1.7852000000000001,0.02616667225388253,1.7905,245.455,16.251363505548504,245.05,80.274,0.7879847714264522,80.43,35.2515,1.0294877366923834,35.465,557.54,9.423956035997884,556.2,3.5797499999999998,0.8210251534706956,3.5995
127,P6,2.4443799999999998,0.16603703962163313,2.449,178.77,16.838742920951525,175.85,99.229,0.3608017388218112,99.325,31.2245,0.45934134767535395,31.240000000000002,510.825,7.875336250131254,509.4,2.9709499999999998,0.35341796859570646,2.9935
128,P6,2.21915,0.043330158453194476,2.2315,192.145,7.5431024609799735,191.85,107.51500000000001,0.5018649430400901,107.45,27.424500000000002,0.8758663380363839,27.36,564.265,2.268613070393,564.8499999999999,3.2814500000000004,0.45533324696256683,3.3425000000000002
129,P6,3.2127499999999998,0.08974224786928157,3.202,219.465,13.737397095060203,219.85000000000002,102.51500000000001,0.5914077763225145,102.6,48.849000000000004,0.7044288466552184,48.875,511.48999999999995,0.90954008042237,511.55,2.4866,0.12338019972512011,2.468
130,P6,2.3305,0.1493024129956237,2.301,109.81300000000002,12.01386089832118,107.69999999999999,103.37,0.813763188105597,103.2,38.378,0.658064146609305,38.239999999999995,523.895,1.49119344645048,523.55,3.3210500000000005,0.15993040427175284,3.3475
131,P6,2.3787,0.1719492275123829,2.3754999999999997,188.77,11.178461432594371,188.7,110.085,0.6310183915911797,110.0,22.8325,0.919982122251925,22.66,523.905,4.302321894536756,524.0,4.47795,0.15105644640332308,4.4635
132,P6,2.48435,0.14594132743205945,2.509,216.965,28.741063141893612,211.25,111.57000000000001,0.5921415193578042,111.5,26.7935,0.6171519901510231,26.695,520.14,3.512593883367937,519.25,2.34075,0.30680181756821095,2.3025
133,P6,1.59815,0.23599872323472643,1.556,185.895,17.10593848869297,190.0,87.197,0.6103070840504047,87.25999999999999,30.3205,0.509349171931563,30.369999999999997,551.04,6.406772732203387,549.7,5.898899999999999,1.2464915774410905,5.7135
134,P6,3.0687,0.18057542526746614,3.072,83.523,4.112070934264274,82.93,105.74000000000001,0.5613892542049972,105.6,43.744,0.35645033609924215,43.72,518.925,4.545544377102763,519.0,3.6273000000000004,0.05221725869157772,3.6304999999999996
135,P6,2.2134,0.11847957852016444,2.2,131.745,26.75153660121818,133.2,100.6315,0.7002275945794519,100.7,17.9355,0.5159607798232241,18.020000000000003,511.06000000000006,4.067768041826562,510.9,4.329,0.16195288463656715,4.286
136,P6,1.9225,0.08468548623552546,1.9565000000000001,174.01500000000001,21.989669225151587,181.2,86.885,0.7464265748075636,87.005,35.793,1.0883744518172156,35.69,507.57,2.4365851859561656,507.0,3.8917499999999996,1.0844060646998872,3.9485
137,P6,2.9044499999999998,0.12148228157571822,2.944,172.79000000000002,13.884785311912271,169.2,102.42999999999999,1.0568573075023218,102.5,28.994,0.6185585961265957,29.07,475.35,4.670343163318717,473.70000000000005,3.4822499999999996,0.05345620440579072,3.487
138,P6,1.80655,0.1717576245147428,1.88,166.495,15.601837779738098,162.45,111.85999999999999,1.438347004468378,112.1,27.6935,0.45271432842123993,27.655,499.23,3.335471244225124,499.85,3.9933500000000004,1.2549002591944571,3.8235
139,P6,2.4025,0.14489179265557928,2.3735,122.55,9.602165325975614,122.2,101.249,0.8388080515638973,101.15,45.7395,0.5071019309971668,45.599999999999994,427.71000000000004,3.357771817581909,426.15,2.5389,0.3852767836244482,2.6609999999999996
140,P6,2.41535,0.1359776587686761,2.453,111.095,9.491185661610347,107.55,90.436,1.2438454803340269,89.89500000000001,30.747000000000003,0.8529706603209894,30.775,480.95500000000004,1.5452729276903385,481.0,1.9396,0.19714125312630673,1.947
141,P6,2.0415,0.06855769756006133,2.0515,177.39000000000001,18.011806069762596,178.9,111.41,0.5290507885280069,111.45,35.629000000000005,0.46031911128099723,35.519999999999996,477.59,4.106977374894426,477.5,4.4695,0.9155698541863078,4.359999999999999
