height,roughness,length,wideth,adhesion,elastic_modulus,cycle,aging_score,cell_id
2.406,222.0,85.67,25.04,571.7,9.676,P10,1.0,321
2.321,187.4,86.4,24.66,569.4,9.597,P10,1.0,321
2.335,202.6,85.59,25.49,574.0,9.092,P10,1.0,321
2.024,201.8,85.87,25.08,579.0,9.667,P10,1.0,321
2.283,187.4,85.74,24.33,585.3,8.946,P10,1.0,321
2.059,174.0,86.25,24.47,587.8,9.181,P10,1.0,321
2.363,191.9,86.93,25.22,585.3,8.939,P10,1.0,321
2.285,200.9,85.31,25.63,585.4,9.667,P10,1.0,321
2.338,156.7,86.82,24.98,594.1,8.76,P10,1.0,321
2.563,172.7,96.24,37.77,612.8,7.536,P10,1.0,322
2.561,169.4,97.77,38.59,606.3,7.694,P10,1.0,322
2.574,183.3,96.26,38.12,602.0,7.668,P10,1.0,322
2.432,185.2,96.15,37.83,602.1,7.084,P10,1.0,322
2.563,169.7,96.88,37.45,604.8,7.502,P10,1.0,322
2.547,175.7,97.38,39.25,602.4,7.175,P10,1.0,322
2.428,175.7,97.93,38.89,606.3,7.183,P10,1.0,322
2.122,178.2,96.94,37.18,611.5,7.343,P10,1.0,322
2.249,170.2,96.45,37.66,605.4,7.454,P10,1.0,322
2.122,168.7,97.22,37.27,602.9,7.199,P10,1.0,322
2.588,165.9,97.11,38.33,601.1,7.084,P10,1.0,322
2.487,173.1,96.58,38.07,606.1,7.795,P10,1.0,322
2.316,173.4,96.07,37.91,604.1,7.461,P10,1.0,322
2.252,175.8,97.89,38.41,602.1,7.578,P10,1.0,322
2.563,171.8,98.62,38.04,601.2,7.502,P10,1.0,322
2.56,178.5,96.33,37.94,599.7,7.603,P10,1.0,322
2.21,172.7,97.66,39.58,598.4,6.892,P10,1.0,322
2.432,178.5,97.04,38.66,596.5,6.941,P10,1.0,322
2.17,177.1,97.59,38.73,597.1,6.515,P10,1.0,322
2.432,186.0,98.71,37.39,597.9,7.55,P10,1.0,322
2.764,186.7,89.42,39.77,626.0,6.072,P10,1.0,323
3.027,186.3,89.36,38.63,620.1,6.521,P10,1.0,323
2.675,210.5,88.12,37.12,623.3,6.585,P10,1.0,323
3.027,206.8,89.04,38.19,618.7,7.3,P10,1.0,323
2.781,189.0,89.33,38.45,621.8,7.028,P10,1.0,323
2.931,206.7,90.8,38.5,623.6,7.976,P10,1.0,323
2.599,186.0,88.94,37.89,625.0,8.655,P10,1.0,323
3.027,189.9,88.88,37.41,628.4,7.384,P10,1.0,323
2.764,201.3,89.58,38.33,633.3,7.068,P10,1.0,323
2.631,206.8,89.47,38.84,639.3,7.569,P10,1.0,323
2.696,205.4,88.46,37.66,645.1,7.383,P10,1.0,323
2.764,206.7,88.21,39.36,635.6,7.551,P10,1.0,323
2.863,189.2,89.91,38.91,638.3,7.794,P10,1.0,323
2.67,199.1,89.15,37.88,635.6,7.555,P10,1.0,323
2.602,212.1,90.73,37.04,629.7,7.1,P10,1.0,323
2.642,186.6,88.59,40.07,623.6,7.271,P10,1.0,323
2.632,189.0,89.25,38.58,621.8,7.569,P10,1.0,323
2.675,194.3,89.63,37.25,621.3,7.488,P10,1.0,323
2.668,209.4,90.67,39.73,626.6,7.228,P10,1.0,323
2.894,229.1,88.39,37.98,626.0,7.91,P10,1.0,323
4.044,147.54,85.77,56.77,627.2,8.093,P10,1.0,324
4.04,155.84,85.04,55.12,633.2,8.157,P10,1.0,324
4.057,166.24,84.12,56.39,633.8,8.106,P10,1.0,324
4.062,189.3,84.59,55.88,635.8,8.052,P10,1.0,324
4.052,182.06,85.33,56.04,632.8,9.347,P10,1.0,324
4.017,182.18,85.36,55.63,633.6,8.649,P10,1.0,324
4.047,176.43,84.89,56.91,633.5,8.143,P10,1.0,324
4.057,172.06,84.21,55.45,634.5,7.004,P10,1.0,324
4.053,179.04,85.58,56.22,633.0,7.743,P10,1.0,324
3.973,167.39,86.8,55.74,633.2,7.947,P10,1.0,324
3.974,195.1,84.46,56.58,633.5,7.684,P10,1.0,324
4.035,174.49,85.47,55.33,634.3,7.89,P10,1.0,324
4.046,167.46,85.91,56.15,634.2,7.454,P10,1.0,324
4.044,163.45,85.15,55.97,633.2,7.743,P10,1.0,324
3.867,176.84,84.73,56.47,638.6,7.881,P10,1.0,324
4.005,181.44,85.63,55.26,634.2,8.727,P10,1.0,324
4.034,174.72,86.25,56.84,633.4,6.369,P10,1.0,324
4.049,197.0,84.88,55.59,631.0,7.684,P10,1.0,324
4.062,195.1,84.67,56.3,629.9,8.748,P10,1.0,324
4.021,167.39,86.39,55.08,630.1,8.257,P10,1.0,324
4.168,176.3,47.98,30.82,621.6,4.235,P10,1.0,325
3.867,219.4,53.07,32.83,624.9,4.229,P10,1.0,325
3.071,219.8,53.04,30.61,623.5,4.206,P10,1.0,325
4.087,210.4,50.01,28.59,621.1,5.397,P10,1.0,325
3.449,248.6,50.99,33.15,621.4,4.973,P10,1.0,325
4.664,217.9,52.11,30.16,627.6,5.564,P10,1.0,325
3.904,179.1,48.81,30.74,625.5,4.173,P10,1.0,325
3.711,186.7,49.63,32.11,627.5,4.11,P10,1.0,325
4.266,195.4,47.51,31.26,623.2,4.95,P10,1.0,325
3.78,224.7,51.24,30.17,626.3,3.858,P10,1.0,325
4.319,222.1,51.66,29.81,624.5,4.432,P10,1.0,325
3.071,233.0,49.98,27.63,625.5,5.322,P10,1.0,325
3.475,231.3,50.31,30.91,620.9,4.95,P10,1.0,325
3.56,249.7,51.26,29.66,616.0,4.529,P10,1.0,325
4.408,241.7,47.55,30.01,619.2,5.766,P10,1.0,325
3.614,253.3,49.63,31.88,618.3,5.038,P10,1.0,325
3.458,234.2,48.82,27.68,615.5,4.755,P10,1.0,325
3.782,230.0,50.61,29.31,614.6,4.11,P10,1.0,325
3.717,197.2,51.21,28.66,616.7,5.284,P10,1.0,325
3.458,177.2,53.64,31.74,621.4,4.754,P10,1.0,325
2.11,192.1,91.75,24.08,568.9,8.698,P10,1.0,326
2.485,197.5,98.27,26.36,570.0,8.027,P10,1.0,326
1.859,206.7,95.88,28.54,563.9,7.411,P10,1.0,326
2.001,218.7,89.13,30.41,562.2,7.998,P10,1.0,326
2.136,211.6,93.21,20.81,566.0,9.054,P10,1.0,326
2.084,131.4,93.53,26.31,564.7,8.166,P10,1.0,326
2.433,132.5,95.06,27.81,563.5,8.762,P10,1.0,326
1.974,122.6,99.95,24.45,560.4,7.86,P10,1.0,326
2.19,121.7,97.26,30.94,561.8,8.01,P10,1.0,326
2.246,124.1,92.27,26.37,562.5,9.046,P10,1.0,326
1.757,136.9,90.55,27.49,563.9,9.512,P10,1.0,326
1.944,155.0,91.23,28.53,565.8,9.968,P10,1.0,326
1.929,143.1,93.35,25.31,567.1,8.016,P10,1.0,326
2.085,143.0,96.75,29.66,568.1,8.122,P10,1.0,326
1.866,131.4,92.23,24.64,568.7,9.907,P10,1.0,326
2.465,138.7,89.71,28.21,567.9,6.918,P10,1.0,326
2.199,149.5,90.31,22.99,568.8,9.801,P10,1.0,326
1.769,220.2,96.21,21.15,570.7,9.146,P10,1.0,326
2.394,197.5,95.53,25.76,573.2,8.262,P10,1.0,326
1.795,192.1,91.49,29.31,570.4,9.665,P10,1.0,326
1.769,138.4,107.6,35.0,601.0,6.27,P10,1.0,327
2.241,140.1,104.3,20.52,604.2,6.645,P10,1.0,327
2.171,141.1,107.2,29.96,606.4,8.219,P10,1.0,327
1.952,146.0,107.0,31.13,608.4,8.639,P10,1.0,327
2.282,142.3,104.2,24.42,602.4,6.902,P10,1.0,327
1.961,141.0,113.2,34.0,599.6,7.671,P10,1.0,327
1.978,139.4,108.0,32.1,602.5,7.742,P10,1.0,327
2.053,142.9,106.6,27.8,608.9,7.256,P10,1.0,327
2.191,142.3,103.2,29.3,609.7,8.251,P10,1.0,327
1.896,146.8,110.4,24.6,605.7,6.551,P10,1.0,327
2.14,149.6,108.9,23.1,610.9,5.748,P10,1.0,327
2.171,146.7,112.1,31.1,612.8,8.133,P10,1.0,327
1.909,147.7,107.8,30.0,610.7,8.236,P10,1.0,327
1.71,145.7,109.6,23.2,602.5,8.431,P10,1.0,327
1.959,144.3,106.9,29.8,601.1,6.588,P10,1.0,327
2.055,139.2,105.5,25.6,602.0,8.339,P10,1.0,327
1.979,138.3,110.5,27.2,603.2,8.525,P10,1.0,327
1.989,137.4,107.2,29.1,605.9,6.895,P10,1.0,327
1.972,140.3,109.2,28.6,609.9,8.036,P10,1.0,327
2.142,152.3,109.9,24.9,608.6,7.219,P10,1.0,327
2.411,250.2,72.15,30.07,596.4,7.572,P10,1.0,328
2.209,259.9,67.28,25.43,592.3,8.175,P10,1.0,328
1.739,265.0,65.49,30.01,590.2,5.75,P10,1.0,328
1.989,269.0,68.12,28.21,595.7,5.471,P10,1.0,328
1.674,282.2,71.37,25.31,596.0,6.207,P10,1.0,328
2.197,273.6,69.47,29.32,595.7,6.437,P10,1.0,328
1.688,261.9,71.22,31.77,593.2,6.988,P10,1.0,328
1.736,265.7,67.89,28.91,599.9,8.15,P10,1.0,328
2.066,289.7,73.56,30.24,601.4,6.34,P10,1.0,328
1.893,299.2,70.12,27.08,596.0,6.453,P10,1.0,328
1.592,286.2,65.98,25.99,592.3,6.813,P10,1.0,328
1.909,254.2,75.0,32.15,590.1,5.055,P10,1.0,328
2.355,265.8,69.33,29.15,592.8,5.968,P10,1.0,328
1.714,249.6,71.8,31.5,596.0,5.173,P10,1.0,328
2.427,252.3,66.05,26.75,600.4,6.423,P10,1.0,328
1.522,241.2,74.67,30.67,593.4,7.056,P10,1.0,328
2.562,213.0,68.24,28.24,592.3,5.255,P10,1.0,328
1.905,208.1,72.9,32.9,597.8,6.089,P10,1.0,328
2.011,281.5,70.55,27.55,599.2,5.346,P10,1.0,328
2.097,270.8,67.41,26.41,593.6,5.985,P10,1.0,328
2.732,164.5,63.92,21.84,722.8,6.311,P10,1.0,329
2.839,148.9,54.08,24.31,722.0,6.191,P10,1.0,329
2.265,172.9,60.62,25.1,722.6,6.453,P10,1.0,329
2.999,189.5,60.82,22.06,719.1,7.119,P10,1.0,329
2.519,167.8,59.07,22.16,722.5,6.738,P10,1.0,329
2.641,162.4,56.34,23.45,723.6,6.192,P10,1.0,329
2.186,176.4,58.91,21.78,726.1,6.498,P10,1.0,329
2.306,180.8,62.15,25.12,726.3,6.226,P10,1.0,329
2.735,222.0,55.87,20.99,719.1,7.01,P10,1.0,329
2.233,162.4,64.03,24.36,720.6,6.952,P10,1.0,329
2.66,150.3,59.42,22.5,723.8,6.469,P10,1.0,329
2.525,157.3,61.77,21.64,723.4,6.874,P10,1.0,329
2.542,149.6,57.28,24.83,729.4,7.514,P10,1.0,329
3.001,159.3,63.55,21.05,728.2,6.391,P10,1.0,329
2.685,164.9,60.12,25.67,730.7,6.4,P10,1.0,329
2.561,157.6,56.45,22.19,733.0,6.917,P10,1.0,329
2.198,162.4,59.99,23.09,736.5,6.92,P10,1.0,329
2.921,179.6,62.8,20.33,735.8,6.608,P10,1.0,329
2.934,194.9,58.03,25.41,725.9,6.952,P10,1.0,329
2.932,179.6,61.11,24.07,725.0,6.99,P10,1.0,329
2.671,187.8,69.05,26.74,648.0,5.827,P10,1.0,330
1.914,185.0,56.68,28.33,644.0,5.381,P10,1.0,330
2.384,192.7,63.91,24.99,644.9,6.768,P10,1.0,330
2.299,196.3,58.6,29.41,645.4,6.164,P10,1.0,330
2.053,202.4,67.47,25.73,640.7,4.688,P10,1.0,330
2.435,208.7,54.47,26.85,643.6,4.802,P10,1.0,330
2.216,190.9,63.28,27.14,642.7,6.489,P10,1.0,330
2.072,189.9,68.45,28.99,649.9,6.921,P10,1.0,330
2.435,176.1,57.91,29.01,646.2,5.165,P10,1.0,330
2.132,169.8,64.19,25.36,646.6,6.44,P10,1.0,330
1.842,162.8,58.37,26.42,645.7,5.195,P10,1.0,330
2.8,162.3,67.55,27.55,644.8,5.964,P10,1.0,330
2.369,154.9,56.12,28.08,650.6,6.953,P10,1.0,330
2.231,155.3,62.99,29.77,648.5,5.63,P10,1.0,330
2.111,163.3,69.31,25.9,652.3,6.44,P10,1.0,330
2.044,171.2,60.48,26.19,649.9,5.604,P10,1.0,330
2.769,176.1,65.76,27.3,647.8,5.452,P10,1.0,330
2.179,192.3,55.88,28.64,646.1,6.616,P10,1.0,330
2.641,190.9,63.07,29.45,644.9,6.83,P10,1.0,330
2.255,195.4,68.02,25.12,649.5,6.914,P10,1.0,330
2.535,358.9,89.84,25.56,639.0,6.402,P10,1.0,331
2.701,345.9,84.07,20.83,632.5,6.038,P10,1.0,331
2.298,330.1,82.22,24.07,635.7,6.633,P10,1.0,331
2.597,328.7,82.99,21.68,639.0,6.494,P10,1.0,331
2.57,356.9,84.52,22.15,642.8,7.109,P10,1.0,331
2.23,379.8,82.57,24.83,646.0,7.399,P10,1.0,331
2.202,389.9,83.19,20.97,653.0,6.328,P10,1.0,331
2.322,379.8,84.02,25.34,668.3,7.134,P10,1.0,331
2.636,343.5,85.73,23.71,663.7,7.065,P10,1.0,331
2.196,351.4,86.45,21.08,657.2,7.97,P10,1.0,331
2.486,328.7,87.88,26.0,664.3,7.204,P10,1.0,331
2.65,349.1,88.11,20.45,670.9,8.114,P10,1.0,331
2.237,362.8,89.99,22.89,663.7,7.278,P10,1.0,331
1.886,359.9,90.0,24.06,661.8,7.317,P10,1.0,331
2.661,391.3,82.34,25.6,642.6,6.056,P10,1.0,331
2.396,367.9,83.67,23.12,636.7,8.718,P10,1.0,331
2.689,378.0,84.5,21.77,639.8,6.7,P10,1.0,331
2.544,383.7,85.06,20.03,636.9,7.115,P10,1.0,331
2.517,367.9,86.29,22.5,638.5,7.792,P10,1.0,331
2.298,345.9,87.42,24.99,636.0,8.281,P10,1.0,331
1.714,247.1,83.12,31.13,604.3,8.109,P10,1.0,332
1.726,243.2,85.75,28.6,615.8,7.53,P10,1.0,332
1.813,236.5,78.25,25.46,611.8,7.378,P10,1.0,332
1.556,236.1,89.69,26.87,606.5,7.125,P10,1.0,332
1.687,249.8,81.35,27.68,607.3,7.866,P10,1.0,332
1.902,226.2,85.72,26.2,621.0,9.55,P10,1.0,332
1.645,232.7,78.99,29.26,610.7,9.194,P10,1.0,332
1.462,233.0,88.06,25.56,606.0,8.534,P10,1.0,332
1.522,205.7,82.47,25.68,603.1,7.777,P10,1.0,332
1.67,202.8,89.0,29.02,605.9,8.22,P10,1.0,332
1.919,219.5,79.83,26.9,607.6,8.03,P10,1.0,332
1.773,249.0,87.14,30.59,603.8,9.781,P10,1.0,332
1.62,270.3,84.25,27.52,607.4,8.896,P10,1.0,332
1.44,283.6,90.0,25.24,613.5,9.348,P10,1.0,332
1.457,273.7,83.59,30.46,601.9,9.04,P10,1.0,332
1.926,249.8,86.91,29.08,603.8,9.617,P10,1.0,332
1.512,261.1,80.12,28.91,607.9,8.686,P10,1.0,332
1.793,236.5,78.5,27.08,605.9,9.528,P10,1.0,332
1.569,243.2,88.77,31.31,613.3,9.167,P10,1.0,332
1.85,256.9,85.03,28.82,610.7,9.796,P10,1.0,332
2.629,249.8,81.73,35.5,705.1,13.24,P10,1.0,333
2.841,244.3,79.51,30.73,709.0,15.14,P10,1.0,333
2.759,253.6,87.09,36.93,712.0,15.33,P10,1.0,333
2.611,266.4,76.57,26.08,713.3,15.66,P10,1.0,333
2.223,249.8,83.4,27.66,705.7,17.44,P10,1.0,333
2.43,263.6,75.89,26.15,708.4,15.85,P10,1.0,333
2.689,258.7,76.45,30.83,706.3,15.44,P10,1.0,333
2.185,275.7,77.12,28.97,708.4,16.51,P10,1.0,333
2.862,244.3,78.03,34.34,709.7,15.75,P10,1.0,333
2.295,250.5,79.57,27.71,711.1,15.52,P10,1.0,333
2.719,267.3,80.24,32.08,714.0,15.81,P10,1.0,333
2.31,250.4,81.99,36.0,712.2,15.67,P10,1.0,333
2.949,270.4,75.0,26.45,710.7,16.11,P10,1.0,333
2.249,242.0,76.78,29.89,711.0,14.26,P10,1.0,333
2.949,252.9,77.6,33.06,709.4,17.42,P10,1.0,333
2.43,238.0,78.91,35.6,707.9,16.17,P10,1.0,333
2.01,219.0,79.35,31.12,709.9,15.0,P10,1.0,333
2.839,229.7,80.66,28.77,708.4,15.61,P10,1.0,333
2.569,238.0,81.07,26.03,708.7,14.78,P10,1.0,333
2.791,252.9,82.0,30.5,706.9,15.65,P10,1.0,333
3.729,163.05,70.0,29.6,637.0,7.783,P10,1.0,334
2.992,160.02,66.23,27.74,640.0,7.601,P10,1.0,334
2.156,167.46,74.01,28.7,634.3,7.728,P10,1.0,334
2.606,179.6,66.01,32.51,635.8,8.272,P10,1.0,334
3.758,185.1,66.15,27.15,640.6,8.396,P10,1.0,334
3.731,165.72,70.83,31.83,641.6,9.241,P10,1.0,334
2.584,182.2,68.97,28.97,635.3,8.004,P10,1.0,334
2.128,170.1,74.34,32.34,634.3,7.892,P10,1.0,334
2.337,180.4,67.71,29.71,634.9,7.392,P10,1.0,334
3.785,160.47,72.08,30.08,636.4,8.618,P10,1.0,334
2.93,146.81,76.0,33.0,637.5,8.262,P10,1.0,334
3.493,155.32,66.45,27.45,635.3,7.555,P10,1.0,334
3.407,171.3,69.89,28.89,638.8,7.513,P10,1.0,334
2.531,157.37,73.06,31.06,639.4,8.874,P10,1.0,334
3.275,168.17,75.6,32.6,643.0,8.451,P10,1.0,334
3.329,170.24,71.12,29.12,642.5,7.666,P10,1.0,334
2.611,162.14,68.77,30.77,641.7,8.417,P10,1.0,334
2.484,163.05,66.03,27.03,636.6,7.498,P10,1.0,334
3.407,167.46,70.5,31.5,636.7,7.507,P10,1.0,334
2.531,169.88,74.99,32.99,636.9,8.226,P10,1.0,334
2.537,166.0,90.12,58.24,624.7,7.178,P10,1.0,335
2.53,159.2,89.45,58.99,633.5,8.56,P10,1.0,335
2.502,174.2,90.83,58.07,626.9,8.16,P10,1.0,335
2.454,179.7,90.99,59.82,632.3,8.274,P10,1.0,335
2.537,173.7,90.56,58.52,627.3,9.27,P10,1.0,335
2.525,172.8,89.77,59.33,626.6,7.674,P10,1.0,335
2.489,192.7,90.31,58.62,625.4,8.862,P10,1.0,335
2.413,186.6,89.62,59.04,633.1,7.992,P10,1.0,335
2.467,167.0,90.01,59.09,621.2,8.897,P10,1.0,335
2.381,171.3,90.25,58.37,624.3,9.885,P10,1.0,335
2.337,162.4,89.84,59.94,619.6,9.157,P10,1.0,335
2.381,161.6,90.66,59.55,624.0,9.2,P10,1.0,335
2.372,159.9,88.93,59.88,622.3,8.506,P10,1.0,335
2.343,159.2,90.47,59.79,625.7,8.006,P10,1.0,335
2.487,159.6,89.38,59.2,624.2,7.506,P10,1.0,335
2.515,164.0,90.71,59.84,624.0,8.029,P10,1.0,335
2.519,183.3,90.52,58.18,626.5,9.221,P10,1.0,335
2.447,166.0,90.15,58.39,627.3,8.166,P10,1.0,335
2.218,162.9,88.88,58.09,624.7,7.838,P10,1.0,335
2.455,181.8,90.04,58.65,621.2,7.625,P10,1.0,335
2.725,177.2,89.27,58.27,615.9,6.528,P10,1.0,336
2.736,212.4,90.45,59.45,618.3,6.857,P10,1.0,336
2.725,196.9,89.91,58.91,618.7,7.511,P10,1.0,336
2.718,186.3,90.78,59.78,615.6,6.017,P10,1.0,336
2.693,175.1,89.62,59.62,616.9,7.491,P10,1.0,336
2.741,167.8,90.17,59.17,619.8,6.577,P10,1.0,336
2.736,151.1,90.34,59.34,620.9,6.278,P10,1.0,336
2.7,147.4,89.85,58.85,618.4,6.853,P10,1.0,336
2.636,191.3,90.01,59.01,617.6,6.152,P10,1.0,336
2.752,198.1,89.49,58.49,619.5,6.779,P10,1.0,336
2.732,197.0,90.66,59.66,619.1,6.901,P10,1.0,336
2.698,163.8,89.13,58.13,624.0,7.323,P10,1.0,336
2.64,165.2,90.58,59.58,623.9,7.008,P10,1.0,336
2.728,147.4,89.74,60.74,532.2,7.927,P10,1.0,336
2.601,151.1,90.02,59.02,615.5,6.288,P10,1.0,336
2.561,149.8,89.93,58.93,618.3,7.446,P10,1.0,336
2.539,189.0,90.12,60.12,619.7,7.975,P10,1.0,336
2.5,147.4,89.38,58.38,623.0,7.699,P10,1.0,336
2.577,163.8,90.81,59.81,623.9,8.626,P10,1.0,336
2.529,186.3,89.57,58.57,625.5,7.96,P10,1.0,336
2.783,188.1,92.27,25.27,654.0,14.75,P10,1.0,337
2.713,190.6,94.45,26.45,655.4,14.32,P10,1.0,337
2.71,252.8,93.91,25.91,654.4,15.28,P10,1.0,337
2.681,255.2,94.78,26.78,656.3,15.6,P10,1.0,337
2.81,229.2,93.62,25.62,656.7,15.27,P10,1.0,337
2.779,182.0,94.17,24.17,653.2,14.94,P10,1.0,337
2.798,164.5,94.34,26.34,659.4,14.46,P10,1.0,337
2.8,136.9,92.85,25.85,656.2,14.45,P10,1.0,337
2.795,140.6,94.01,26.01,565.3,14.95,P10,1.0,337
2.512,200.7,93.49,25.49,653.9,15.09,P10,1.0,337
2.6,164.5,94.66,27.66,644.3,15.32,P10,1.0,337
2.755,136.9,93.13,25.13,645.0,15.33,P10,1.0,337
2.668,118.0,93.58,26.58,662.9,14.79,P10,1.0,337
2.795,164.0,93.74,25.74,655.8,14.75,P10,1.0,337
2.812,117.6,92.02,26.02,657.4,14.86,P10,1.0,337
2.813,140.3,93.93,25.93,659.1,14.55,P10,1.0,337
2.807,118.0,94.12,27.12,652.1,14.61,P10,1.0,337
2.799,166.6,93.38,25.38,659.5,14.95,P10,1.0,337
2.795,193.6,94.81,25.81,656.0,15.17,P10,1.0,337
2.785,213.6,93.57,27.57,655.4,15.27,P10,1.0,337
2.465,207.4,73.45,23.62,665.5,6.789,P10,1.0,338
2.555,259.4,75.62,24.18,664.4,6.05,P10,1.0,338
2.493,226.7,73.91,25.91,664.2,6.225,P10,1.0,338
2.523,263.2,74.27,24.73,662.3,6.398,P10,1.0,338
2.541,231.4,73.58,23.58,658.7,6.364,P10,1.0,338
2.525,207.4,74.89,25.29,663.9,7.291,P10,1.0,338
2.496,172.8,74.33,24.76,662.9,7.784,P10,1.0,338
2.465,164.3,74.75,24.65,663.4,8.063,P10,1.0,338
2.451,151.7,73.12,23.44,666.1,7.934,P10,1.0,338
2.43,159.6,74.41,23.81,673.3,8.043,P10,1.0,338
2.384,217.8,75.87,23.92,665.0,7.937,P10,1.0,338
2.29,183.0,75.18,24.53,660.5,7.746,P10,1.0,338
2.249,203.5,73.69,23.34,659.6,7.784,P10,1.0,338
2.218,106.6,74.53,25.11,658.7,7.764,P10,1.0,338
2.249,227.0,73.24,23.69,660.1,7.334,P10,1.0,338
2.352,257.1,74.06,24.84,662.4,6.892,P10,1.0,338
2.408,214.9,73.79,25.77,668.4,7.334,P10,1.0,338
2.43,206.6,75.38,24.38,671.1,7.646,P10,1.0,338
2.451,164.0,75.51,24.14,665.9,7.937,P10,1.0,338
2.465,207.4,74.93,24.26,658.9,8.147,P10,1.0,338
2.769,234.1,98.45,17.45,664.0,5.375,P10,1.0,339
2.73,241.2,99.62,17.62,662.5,6.057,P10,1.0,339
2.579,200.3,98.91,17.91,661.2,6.353,P10,1.0,339
2.795,225.6,99.73,18.73,659.1,6.302,P10,1.0,339
2.816,199.5,98.58,17.58,663.4,6.591,P10,1.0,339
2.676,248.5,99.89,16.29,665.9,6.835,P10,1.0,339
2.834,241.2,98.33,19.76,672.6,6.353,P10,1.0,339
2.803,230.6,100.8,18.65,680.7,6.919,P10,1.0,339
2.831,210.8,98.12,17.44,682.0,7.009,P10,1.0,339
2.823,241.0,99.41,18.81,681.6,6.483,P10,1.0,339
2.795,259.8,98.87,18.92,689.0,6.346,P10,1.0,339
2.824,237.8,99.18,18.53,688.2,5.292,P10,1.0,339
2.768,243.8,98.69,17.34,685.9,6.078,P10,1.0,339
2.785,224.0,99.53,17.11,682.9,6.082,P10,1.0,339
2.795,194.4,98.24,17.69,677.1,6.919,P10,1.0,339
2.652,200.3,99.06,18.84,669.7,7.109,P10,1.0,339
2.496,203.9,98.79,17.77,683.6,7.043,P10,1.0,339
2.237,197.8,99.34,19.38,664.5,7.187,P10,1.0,339
2.579,199.3,98.51,17.14,665.9,7.043,P10,1.0,339
2.732,200.0,99.68,18.26,685.7,6.996,P10,1.0,339
1.905,219.3,81.27,25.27,613.1,5.906,P10,1.0,340
1.954,209.0,82.45,26.45,611.8,5.92,P10,1.0,340
1.953,196.4,81.91,25.91,623.7,6.125,P10,1.0,340
1.95,195.0,82.73,26.78,619.7,6.169,P10,1.0,340
1.952,187.4,81.58,26.62,609.8,6.125,P10,1.0,340
1.821,196.8,83.29,26.17,610.2,6.551,P10,1.0,340
1.895,219.3,81.76,26.34,611.8,6.51,P10,1.0,340
1.929,227.8,82.65,25.85,609.9,6.593,P10,1.0,340
1.946,217.3,84.44,26.01,609.4,6.297,P10,1.0,340
1.789,206.8,83.81,25.49,610.2,6.665,P10,1.0,340
1.832,222.4,81.92,26.66,610.9,6.111,P10,1.0,340
1.664,228.0,82.53,26.13,614.9,5.861,P10,1.0,340
1.715,191.3,81.34,26.58,612.4,6.073,P10,1.0,340
1.642,184.5,82.11,25.74,612.7,5.963,P10,1.0,340
1.715,177.1,81.69,26.02,610.5,6.148,P10,1.0,340
1.667,184.3,82.84,25.93,611.5,6.374,P10,1.0,340
1.629,193.6,81.77,26.12,612.6,6.219,P10,1.0,340
1.597,209.0,82.38,27.38,614.9,6.477,P10,1.0,340
1.604,227.8,81.14,26.81,612.4,6.2,P10,1.0,340
1.597,238.3,84.26,26.57,610.9,6.248,P10,1.0,340
1.95,166.3,105.2,37.29,664.8,16.31,P10,1.0,341
1.924,164.2,106.3,38.12,665.7,16.55,P10,1.0,341
1.905,185.6,107.4,37.85,664.5,16.87,P10,1.0,341
1.953,170.6,106.1,37.47,663.3,16.05,P10,1.0,341
1.954,170.0,107.7,37.69,663.7,16.62,P10,1.0,341
1.924,174.4,105.9,38.33,665.9,17.81,P10,1.0,341
1.821,192.6,107.3,37.54,666.9,17.93,P10,1.0,341
1.886,193.3,106.7,38.17,669.6,16.55,P10,1.0,341
1.859,174.4,105.6,38.91,672.3,15.85,P10,1.0,341
1.851,190.5,107.8,38.68,670.0,16.31,P10,1.0,341
1.877,170.0,106.4,37.77,668.9,16.96,P10,1.0,341
1.895,164.2,105.3,38.56,665.0,17.01,P10,1.0,341
1.896,170.6,107.6,37.62,664.5,16.89,P10,1.0,341
1.941,193.1,105.5,38.72,661.7,16.71,P10,1.0,341
1.954,174.3,107.0,37.34,662.1,17.17,P10,1.0,341
1.822,205.7,106.8,38.04,664.7,16.42,P10,1.0,341
1.858,208.6,105.8,37.53,663.7,16.83,P10,1.0,341
1.836,201.1,107.1,39.61,664.5,16.66,P10,1.0,341
1.873,187.3,106.5,37.42,662.6,16.26,P10,1.0,341
1.905,171.4,105.4,38.29,660.7,16.51,P10,1.0,341
2.341,172.77,97.41,25.61,603.0,5.656,P10,1.0,342
2.301,162.6,98.62,25.72,605.6,5.252,P10,1.0,342
2.297,189.9,97.85,25.91,607.7,5.062,P10,1.0,342
2.334,159.3,98.73,24.41,615.3,5.48,P10,1.0,342
2.376,157.22,97.59,25.89,604.1,5.075,P10,1.0,342
2.376,162.26,98.91,26.84,603.0,5.294,P10,1.0,342
2.367,160.43,97.67,25.55,601.4,5.099,P10,1.0,342
2.307,165.96,99.11,25.99,600.8,5.285,P10,1.0,342
2.139,160.44,97.24,25.29,599.0,5.756,P10,1.0,342
2.127,160.77,98.44,26.18,605.6,5.327,P10,1.0,342
2.089,161.97,97.92,25.75,609.7,5.085,P10,1.0,342
2.237,151.22,98.57,26.67,606.7,5.361,P10,1.0,342
2.315,165.27,97.73,25.93,609.2,5.543,P10,1.0,342
2.237,185.6,97.29,26.36,610.6,5.718,P10,1.0,342
